pair_id,pr_id_source,pr_id_target,repo_id,evidence_id,comment_id,comment_type,evidence_created_at,evidence_user,reference_kind,reference_number,reference_token,matched_text,rejection_reason
3941671386_3941673512,3941673512,3941671386,1151870687,pr_comment:3902124138,3902124138,pr_comment,2026-02-14 16:20:08+00:00,github-actions[bot],local_hash,239,#239,"idation only; this PR adds duration validation *plus* body-shape validation around it. They are not stackable — merging #239 first will cause merge conflicts when merging this PR.

**Resolution options:**
1. Close #239 and merge only this PR (i",
3941671386_3941673512,3941673512,3941671386,1151870687,pr_comment:3902124138,3902124138,pr_comment,2026-02-14 16:20:08+00:00,github-actions[bot],local_hash,239,#239,"e not stackable — merging #239 first will cause merge conflicts when merging this PR.

**Resolution options:**
1. Close #239 and merge only this PR (it's a superset)
2. Rebase this PR to actually build on top of #239's changes (different base c",
3941671386_3941673512,3941673512,3941671386,1151870687,pr_comment:3902124138,3902124138,pr_comment,2026-02-14 16:20:08+00:00,github-actions[bot],local_hash,239,#239,"olution options:**
1. Close #239 and merge only this PR (it's a superset)
2. Rebase this PR to actually build on top of #239's changes (different base commit)

Either way, the current PR description is misleading about the dependency chain. Ple",
3941671386_3941673512,3941673512,3941671386,1151870687,pr_comment:3902124138,3902124138,pr_comment,2026-02-14 16:20:08+00:00,github-actions[bot],local_hash,239,#239,"Object.hasOwn` usage is inconsistent with the rest of the file's validators — not blocking, just a style note

Once the #239 dependency situation is resolved, this is ready to merge.",
3805337379_3805915308,3805915308,3805337379,669466632,pr_comment:3740400515,3740400515,pr_comment,2026-01-12 20:39:39+00:00,coderabbitai[bot],qualified,1584,selfxyz/self#1584,"ocal listener and mocks/imports `_startSocketIOStatusListener`, adjusting assertions for a fourth context argument.  
- selfxyz/self#1584: Overlaps edits to `websocketHandlers.test.ts` to centralize the Socket.IO listener mocking and verification.  
- selfx",
3805477810_3805915308,3805915308,3805477810,669466632,pr_comment:3740400515,3740400515,pr_comment,2026-01-12 20:39:39+00:00,coderabbitai[bot],qualified,1586,selfxyz/self#1586,"#1584: Overlaps edits to `websocketHandlers.test.ts` to centralize the Socket.IO listener mocking and verification.  
- selfxyz/self#1586: Related modifications around Socket.IO status listener wiring and test expectations for the proving store.

## Poem

>",
3987803411_3987859569,3987803411,3987859569,1156956890,pr_comment:3957616566,3957616566,pr_comment,2026-02-25 08:27:55+00:00,chumyin,local_hash,1751,#1751,Supersede consolidation cleanup: this PR is replaced by #1751 as the single active track for this source PR. Keeping work on #1751 only to avoid nested supersede chains.,
3987803411_3987859569,3987803411,3987859569,1156956890,pr_comment:3957616566,3957616566,pr_comment,2026-02-25 08:27:55+00:00,chumyin,local_hash,1751,#1751,sede consolidation cleanup: this PR is replaced by #1751 as the single active track for this source PR. Keeping work on #1751 only to avoid nested supersede chains.,
3548103710_3548265636,3548265636,3548103710,985303505,pr_comment:3441824163,3441824163,pr_comment,2025-10-24 08:34:08+00:00,coderabbitai[bot],qualified,72,cossistantcom/cossistant#72,"ons (back/open-thread)
```

## Estimated code review effort

🎯 4 (Complex) | ⏱️ ~40 minutes

## Possibly related PRs

- cossistantcom/cossistant#72 — modifies the same `conversation-pane.tsx` logic (hasUnreadMessage refactor and header/navigation changes).  
- cossis",
3540937612_3548265636,3548265636,3540937612,985303505,pr_comment:3441824163,3441824163,pr_comment,2025-10-24 08:34:08+00:00,coderabbitai[bot],qualified,62,cossistantcom/cossistant#62,"ant#72 — modifies the same `conversation-pane.tsx` logic (hasUnreadMessage refactor and header/navigation changes).  
- cossistantcom/cossistant#62 — also wires navigation props into the conversation header and related header shape adjustments.  
- cossistantcom/coss",
3536856999_3548265636,3548265636,3536856999,985303505,pr_comment:3441824163,3441824163,pr_comment,2025-10-24 08:34:08+00:00,coderabbitai[bot],qualified,55,cossistantcom/cossistant#55,"tcom/cossistant#62 — also wires navigation props into the conversation header and related header shape adjustments.  
- cossistantcom/cossistant#55 — overlaps with `avatar-input.tsx` changes (file-selection, preview, and upload logic).

## Poem

> 🐰  
> I hopped alon",
3625456070_3630782045,3630782045,3625456070,1024661423,pr_comment:3538921365,3538921365,pr_comment,2025-11-16 16:25:54+00:00,coderabbitai[bot],qualified,326,we-promise/sure#326," PRs

- we-promise/sure#232 — modifies `app/models/category.rb` icon set and `default_categories` (direct overlap).  
- we-promise/sure#326 — changes `app/models/category_import.rb` to handle CSV icon field (related to `lucide_icon` rename).

## Suggested lab",
4042141874_4049222688,4049222688,4042141874,854778825,pr_comment:4028478020,4028478020,pr_comment,2026-03-10 03:53:42+00:00,coderabbitai[bot],qualified,592,marmot-protocol/whitenoise-rs#592,"Scope/session behavior.|

## Estimated code review effort

🎯 5 (Critical) | ⏱️ ~120 minutes

## Possibly related PRs

- marmot-protocol/whitenoise-rs#592: Overlaps on relay_control rearchitecture — EphemeralPlane/EphemeralExecutor and shared API changes.  
- marmot-protoco",
4038557783_4049222688,4049222688,4038557783,854778825,pr_comment:4028478020,4028478020,pr_comment,2026-03-10 03:53:42+00:00,coderabbitai[bot],qualified,579,marmot-protocol/whitenoise-rs#579,"tenoise-rs#592: Overlaps on relay_control rearchitecture — EphemeralPlane/EphemeralExecutor and shared API changes.  
- marmot-protocol/whitenoise-rs#579: Introduced relay-control-plane scaffold and initial Ephemeral plane work that this change builds on.  
- marmot-protoc",
4039134810_4049222688,4049222688,4039134810,854778825,pr_comment:4028478020,4028478020,pr_comment,2026-03-10 03:53:42+00:00,coderabbitai[bot],qualified,582,marmot-protocol/whitenoise-rs#582,"enoise-rs#579: Introduced relay-control-plane scaffold and initial Ephemeral plane work that this change builds on.  
- marmot-protocol/whitenoise-rs#582: Adds/changes DiscoveryPlane fetch/connect behavior closely related to the new crate-private `fetch_events` integration",
4100066565_4100087132,4100087132,4100066565,440778041,pr_comment:4088540741,4088540741,pr_comment,2026-03-19 08:20:35+00:00,claude[bot],local_hash,1716,#1716,"back

## Review Summary

This PR successfully reverts an unrelated Markdown commit that was accidentally included in PR #1716. The revert appears clean and well-executed.

## Detailed Analysis

### ✅ **Scope and Approach**
- **Correct targeting*",
4100066565_4100087132,4100087132,4100066565,440778041,pr_comment:4088540741,4088540741,pr_comment,2026-03-19 08:20:35+00:00,claude[bot],local_hash,1716,#1716,"ts (commit `e44281958ed6e87a08f8b3979e958bef9fb2c076`)
- **Surgical precision**: The PowerPoint-related changes from PR #1716 are preserved as intended
- **Clean execution**: Used `git revert` which provides a clear audit trail

### ✅ **Code Qua",
4080839006_4116361083,4080839006,4116361083,847554389,pr_comment:4106478106,4106478106,pr_comment,2026-03-22 15:42:17+00:00,bee-san,local_hash,411,#411,"Superseded by #411, which combines this work with #403 on top of current `develop`. Keeping this PR open for reference for now.",
4078946203_4080839006,4080839006,4078946203,847554389,pr_comment:4106478106,4106478106,pr_comment,2026-03-22 15:42:17+00:00,bee-san,local_hash,403,#403,"Superseded by #411, which combines this work with #403 on top of current `develop`. Keeping this PR open for reference for now.",
4004348859_4008226452,4008226452,4004348859,781211748,pr_comment:3980989103,3980989103,pr_comment,2026-03-01 20:42:30+00:00,coderabbitai[bot],qualified,634,iota-uz/iota-sdk#634,"dditionalIDTokenScopes`).|

## Estimated code review effort

🎯 4 (Complex) | ⏱️ ~45 minutes

## Possibly related PRs

- iota-uz/iota-sdk#634 — touches pkg/itf and harness-related helpers; likely related to DB opts / test-harness changes.

<!-- walkthrough_end ",
3559594602_3559667969,3559594602,3559667969,1066791852,pr_comment:3454431929,3454431929,pr_comment,2025-10-28 04:04:39+00:00,devin-ai-integration[bot],local_hash,114,#114,Closing this PR as the zoom controls have been consolidated into PR #114 (merged) and PR #115 (regression fix). All zoom functionality is now in main.,
3559594602_3559681244,3559594602,3559681244,1066791852,pr_comment:3454431929,3454431929,pr_comment,2025-10-28 04:04:39+00:00,devin-ai-integration[bot],local_hash,115,#115,Closing this PR as the zoom controls have been consolidated into PR #114 (merged) and PR #115 (regression fix). All zoom functionality is now in main.,
3323858615_3324065215,3324065215,3323858615,669466632,pr_comment:3190366459,3190366459,pr_comment,2025-08-15 01:34:28+00:00,coderabbitai[bot],qualified,901,selfxyz/self#901,"ibly related PRs
- selfxyz/self#670: Edits `.coderabbit.yaml` review/auto_review settings — related config overlap.  
- selfxyz/self#901: Adds/adjusts `auto_review.base_branches` ([""main"",""dev""]) similar to this change.

## Poem
> Configs tweaked, the vers",
3236824338_3245682772,3245682772,3236824338,50623416,pr_comment:3092581956,3092581956,pr_comment,2025-07-19 21:29:10+00:00,coderabbitai[bot],qualified,2910,parse-community/parse-dashboard#2910,"riables; introduced `--modal-row-min-height` variable and used it for `.right` min-height |

## Possibly related PRs

- parse-community/parse-dashboard#2910: Modified handling of `--modal-label-ratio` and styling of `.text_input` and left label container, related to layout fl",
4109153887_4109220184,4109153887,4109220184,1151870687,pr_comment:4099884001,4099884001,pr_comment,2026-03-20 17:45:52+00:00,dutchiono,local_hash,1184,#1184,"Superseded by #1184, which is rebased cleanly on current develop (v2.0.0-alpha.109) and contains only the wallet/onboarding trade fixes.",
4170780275_4172498395,4172498395,4170780275,476642602,pr_comment:4156764060,4156764060,pr_comment,2026-03-30 17:21:35+00:00,github-actions[bot],local_hash,13529,#13529,"/commit/434b5d125917005eea2c8e05b250453b0274ee52) to  [fix(swc-loader): fallback detectSyntax auto for virtual modules (#13529) by neverland](https://github.com/web-infra-dev/rspack/commit/089cebae6da6cbb38ae612680904140db4aff706)

❌ Size increas",
4070799480_4076796622,4070799480,4076796622,66466789,pr_comment:4061454375,4061454375,pr_comment,2026-03-14 21:36:45+00:00,Copilot,local_hash,366,#366,"@shaypal5 I've opened a new pull request, #366, to work on those changes. Once the pull request is ready, I'll request review from you.",
4038888796_4040134733,4038888796,4040134733,1103012935,pr_comment:4017894652,4017894652,pr_comment,2026-03-08 01:31:38+00:00,liulingfei-1,local_hash,39346,#39346,"Superseded by #39346.

I recreated this fix from a clean branch that only includes the BlueBubbles Tahoe/private-api changes, without the un",
3891976170_3899002220,3891976170,3899002220,1103012935,pr_comment:3850400883,3850400883,pr_comment,2026-02-05 00:23:12+00:00,Takhoffman,url,9188,https://github.com/openclaw/openclaw/pull/9188,ded this fix as a new PR since #8104 was opened from a fork and GitHub kept it in a conflicting state.\n\nFollow-up PR: https://github.com/openclaw/openclaw/pull/9188 (crediting #8104).,
3903016826_3904053404,3904053404,3903016826,722184017,pr_comment:3856973035,3856973035,pr_comment,2026-02-05 23:30:32+00:00,claude[bot],local_hash,3224,#3224,"from `major` to `minor` for the `mcp-app-studio` package. The change ensures that the breaking changes introduced in PR #3224 result in a version bump from `0.5.2` to `0.6.0` instead of `1.0.0`, which is appropriate for a pre-1.0 package.

### R",
3903016826_3904053404,3904053404,3903016826,722184017,pr_comment:3856973035,3856973035,pr_comment,2026-02-05 23:30:32+00:00,claude[bot],local_hash,3224,#3224,"TCH** (`0.5.2` → `0.5.3`)

The package is currently at version `0.5.2` (packages/mcp-app-studio/package.json:3), and PR #3224 introduced breaking changes including:
- Removing the dedicated ChatGPT platform/entrypoint
- Deleting `src/platforms/c",
3960985440_3961086905,3960985440,3961086905,1149267433,pr_comment:3924799592,3924799592,pr_comment,2026-02-19 05:38:58+00:00,samhotchkiss,local_hash,1228,#1228,Superseded by #1228 (rebased branch) because force-push is disallowed in this environment. Closing this dirty PR in favor of the clean repl,
4012754295_4012792869,4012754295,4012792869,1103012935,pr_comment:3986319360,3986319360,pr_comment,2026-03-02 19:10:33+00:00,steipete,local_hash,32059,#32059,"Thanks for the fix. I compared this against the concurrent command-sync PR in code.

Closing as duplicate/superseded by #32059:
- Both target the same startup API-pressure/rate-limit problem in Telegram command sync.
- Both touch the same core fi",
4012754295_4012792869,4012754295,4012792869,1103012935,pr_comment:3986319360,3986319360,pr_comment,2026-03-02 19:10:33+00:00,steipete,local_hash,32059,#32059,"blem in Telegram command sync.
- Both touch the same core files (`src/telegram/bot-native-command-menu.ts` and test).
- #32059 adds persistent command-list hashing and skip-on-unchanged behavior, which avoids repeated sync calls across restarts w",
4012754295_4012792869,4012754295,4012792869,1103012935,pr_comment:3986319360,3986319360,pr_comment,2026-03-02 19:10:33+00:00,steipete,local_hash,32059,#32059,"s repeated sync calls across restarts with unchanged menus.

Given the same bug target and stronger no-op protection in #32059, I’m closing this one to keep a single land path.
",
3970209178_3970250089,3970209178,3970250089,307176956,pr_comment:3937001407,3937001407,pr_comment,2026-02-20 20:27:47+00:00,Copilot,local_hash,447,#447,"@rvdbreemen I've opened a new pull request, #447, to work on those changes. Once the pull request is ready, I'll request review from you.",
